,airbnb_listing_id,suburb,ad_name,number_of_bedrooms,number_of_bathrooms,star_rating,is_superhost,number_of_reviews
276,29961310,Ingleses,"Apto TOP praia  Ingleses, piscina, 3 quartos *206B",3.0,2.0,5.0,True,12.0
277,41177738,Ingleses,Apto 30 metros da praia com vista para o mar,1.0,1.0,,False,0.0
278,40536595,Canasvieiras,Apartamento central próximo ao mar,1.0,1.0,,False,1.0
279,39181517,Canasvieiras,103 Ilha de Creta 80m do mar,1.0,1.0,,True,0.0
280,28244070,Ingleses,"Lindo apto com 3 dormitórios, próximo ao mar!",3.0,2.0,,False,1.0
281,39822462,Ingleses,Apt Terreo nos ingleses,2.0,2.0,,False,0.0
282,37118126,Ingleses,Excelente Apartamento  Praia dos Ingleses,2.0,2.0,,False,0.0
283,38484563,Ingleses,"Pé na areia, Praia dos Ingleses!",1.0,1.0,,False,0.0
284,18009877,Ingleses,Apto para até 4 pessoas na Praia dos Ingleses,1.0,1.0,5.0,True,106.0
285,34802287,Centro,Suíte completa próximo ao centro de Florianópolis,1.0,1.0,,False,2.0
286,23740009,Canasvieiras,Vista exuberante em Floripa,3.0,2.0,,False,0.0
287,42048183,Centro,Studio216: Design e Conforto no Centro de Floripa,1.0,1.0,,False,0.0
288,16990304,Jurerê,"JURERÊ ACONCHEGANTE, confortável a 130 m do mar",3.0,2.0,5.0,True,98.0
289,42312301,Ingleses,Apartamento de frente para o mar nos Ingleses,1.0,1.0,5.0,False,3.0
290,41522682,Ingleses,Condominio Residencial Marisco,2.0,1.0,,False,0.0
291,31853617,Jurerê,Apartamento com Jacuzzi Jurerê Internacional,3.0,2.0,,False,1.0
292,15647416,Jurerê,Jurerê Beach 2 bed/2 bath/pool/ocean front,2.0,2.0,4.5,False,22.0
293,42175406,Centro,Apartamento em condomínio com infraestrutura de clube CA11i,1.0,1.0,,True,1.0
294,40695467,Ingleses,Cobertura 3 Quartos Ingleses Florianópolis,3.0,2.0,5.0,False,5.0
295,17420679,Canasvieiras,RESIDENCIAL BERTOGLIO AP301 COBERTURA,2.0,2.0,,False,1.0
296,30677183,Ingleses,Apto na praia dos Ingleses. A 50 MTS.  do mar.,2.0,1.0,,False,1.0
297,30149793,Jurerê,Apto a poucos passos da Praia de Jurerê.,1.0,2.0,5.0,False,6.0
298,32519743,Ingleses,Holiday Florianópolis - 106A,1.0,1.0,,False,0.0
299,42753220,Ingleses,Excelente cobertura,4.0,4.0,,False,1.0
300,37519811,Jurerê,90mts da Praia em Jurerê Internacional -Smart Home,1.0,1.0,4.5,False,14.0
301,16343765,Canasvieiras,Apto 2 dorms Canasvieiras - Florianópolis,2.0,2.0,5.0,False,10.0
302,39887557,Canasvieiras,Apartamento 250mt do mar com 2 suítes alto padrão.,2.0,3.0,,False,1.0
303,15801255,Ingleses,Apartamento próximo da praia,1.0,1.0,5.0,False,18.0
304,21190391,Ingleses,Praia dos Ingleses- Floripa,2.0,2.0,5.0,False,4.0
305,31295654,Ingleses,Alugo apartamento duplex 100 metros do mar,1.0,1.0,,False,0.0
306,27467426,Canasvieiras,Apto praia de Canasvireiras-norte de Floripa(2412),2.0,1.0,4.5,False,8.0
307,17631770,Canasvieiras,Apartamento 2 quartos próxima à praia,2.0,1.0,5.0,False,6.0
308,43412377,Centro,Apartamento Alto Padrão na Avenida Trompowsky!,1.0,1.0,5.0,False,5.0
309,32332503,Canasvieiras,Apto 1204 - Canasvieiras - Merit  (Pé na areia),2.0,1.0,,False,1.0
310,22294290,Jurerê,Apartamento em Jurerê a 300m do mar,2.0,2.0,,False,0.0
311,39088327,Ingleses,"Apt 3 dormitórios Florianópolis sc 
350 m do mar !",3.0,3.0,,True,2.0
312,23340290,Ingleses,"Melhor custo beneficio Ingleses, 50 metros praia",1.0,1.0,5.0,True,10.0
313,22568178,Ingleses,Apto a 10 metros da praia dos ingleses,2.0,1.0,,False,2.0
314,28277523,Ingleses,RECANTO RAVI - ap03 - 01 dormitório com piscina,1.0,1.0,5.0,True,4.0
315,28600926,Jurerê,Excelente apartamento 2 quadras da praia de Jurerê,2.0,2.0,5.0,True,24.0
316,17103729,Jurerê,Lindo apartamento,2.0,1.0,5.0,False,11.0
317,15327289,Lagoa da Conceição,Casa na lagoa da Conceição.,2.0,2.0,,False,1.0
318,31682321,Canasvieiras,Apartamento em canasvieira 20 metros do mar,1.0,1.0,5.0,True,38.0
319,32437408,Lagoa da Conceição,Apartamento Mais que Perfeito!,1.0,1.0,5.0,False,6.0
320,15059072,Canasvieiras,"Apartamento no Centro de Canasvieiras, 100m do Mar",1.0,1.0,5.0,False,10.0
321,22548373,Canasvieiras,Linda cobertura com jacuzzi e piscina,2.0,2.0,5.0,True,28.0
322,40251202,Ingleses,Apartamento nos ingleses!! Perto de tudo!!,2.0,1.0,,False,1.0
323,43998974,Ingleses,Flat de Frente para o Mar a poucos passos da praia,,1.0,,False,0.0
324,39586322,Ingleses,Apartamento nos Ingleses,2.0,2.0,5.0,True,6.0
325,41850741,Canasvieiras,Encanto de Apto em Canasvieiras,1.0,1.0,,False,0.0
326,40206270,Ingleses,Loft novo próximo ao MAR!!,1.0,1.0,,False,1.0
327,23924396,Lagoa da Conceição,"Lagoa da Conceição APARTAMENTO 01 
paraTemporada",1.0,1.0,5.0,True,26.0
328,39388685,Jurerê,VISTA MAR Resort Campanário Jurerê Internacional,1.0,1.0,5.0,True,18.0
329,14336569,Jurerê,APTO CHARMOSO EM FLORIPA / JURERE,2.0,2.0,5.0,True,90.0
330,30972766,Jurerê,COBERTURA COM PISCINA/JURERÊ INTERNACIONAL,4.0,4.0,5.0,True,41.0
331,2201377,Jurerê,Jurere para home office aluga mensal! Ótimo Wi-Fi,1.0,1.0,4.5,False,50.0
332,7142830,Jurerê,Suite Luxo Lateral vista para praia,1.0,1.0,5.0,False,25.0
333,44136582,Canasvieiras,"Condomínio estilo clube, apto completo e moderno",2.0,1.0,,False,0.0
334,15355820,Lagoa da Conceição,Duplex  2 suítes no centro da Lagoa da Conceição,2.0,2.0,5.0,True,69.0
335,37710910,Lagoa da Conceição,Apartamento no centrinho da Lagoa,1.0,1.0,,False,2.0
336,40592342,Ingleses,Apartamento com Vista do Mar e Montanha,1.0,1.0,,True,1.0
337,4913261,Ingleses,Ingleses/SC: Pé na areia... Vista pro mar!,1.0,1.0,4.5,False,3.0
338,34749528,Centro,"Quarto em Hotel, muito conforto Av Beira Mar Norte",1.0,1.0,5.0,True,37.0
339,2400690,Ingleses,Conforto e segurança pertinho do mar,2.0,2.0,4.5,False,8.0
340,37882817,Canasvieiras,Apartamento na Praia de Canasvieiras 50 mts do mar,1.0,1.0,4.5,False,7.0
341,15483925,Jurerê,2 quartos em Jurerê,2.0,2.0,5.0,False,20.0
342,16012919,Ingleses,Cobertura a 50m d praia dos Ingleses/Florianópolis,2.0,2.0,5.0,False,6.0
343,43275098,Lagoa da Conceição,Aconchegante Studio na lagoa! No melhor kite spot!,1.0,1.0,,True,1.0
344,7591906,Ingleses,Apto 101 - 3 quartos -  08 pessoas,3.0,2.0,4.5,False,4.0
345,31511021,Ingleses,"Conforto e lazer perto da praia, Ingleses norte!",3.0,2.0,,False,1.0
346,41550093,Canasvieiras,Apartamento 302 a 90 metros da praia,2.0,1.0,,False,0.0
347,22351145,Ingleses,"Apartamento nos Ingleses, a 70 metros da praia.",2.0,2.0,,False,2.0
348,38625353,Ingleses,"Florianópolis SC, Praia dos Ingleses, R. Gaivotas.",1.0,1.0,,False,2.0
349,40201349,Ingleses,Excelente apartamento de dois dormitórios.,2.0,2.0,,False,0.0
350,31649297,Ingleses,Lindo apto nos ingleses condomínio fechado,1.0,1.0,,False,1.0
351,44279409,Centro,P/até 3p. Centro-Floripa/SC,1.0,1.0,,False,0.0
352,2017031,Jurerê,Apartamento novíssimo com 2 quartos,2.0,2.0,5.0,False,27.0
353,30577645,Lagoa da Conceição,Flat das Palmeiras ótima localização,1.0,1.0,4.5,False,15.0
354,24373926,Jurerê,Incrível Studio IL Campanário / Varanda Grande.,1.0,1.0,5.0,True,138.0
355,39894240,Canasvieiras,Apartamento Novo Lançamento 2019,3.0,2.0,5.0,False,5.0
356,39379202,Canasvieiras,Apartamento 001 a 90 metros da praia,1.0,1.0,,False,2.0
357,41769897,Ingleses,APARTAMENTO PRAIA DOS INGLESES FLORIANOPOLIS,2.0,2.0,4.5,False,3.0
358,34220932,Canasvieiras,Ap. de 2 dormitórios com vista parcial para o mar,2.0,2.0,,False,1.0
359,30104170,Canasvieiras,"Com ar condicionado e churrasqueira, 2 Q praia",2.0,2.0,5.0,True,13.0
360,30915128,Ingleses,Beautiful Ocean Front 2 bd/2bth Apartment,2.0,2.0,,False,1.0
361,17205747,Canasvieiras,"cobertura com amplo espaço, portão na praia.",3.0,2.0,5.0,False,14.0
362,39025304,Ingleses,Ótimo apartamento para 5 pessoas à 30 metros da praia - HB08F,2.0,1.0,,False,1.0
363,21175295,Ingleses,Conforto e segurança junto à natureza e à praia!,3.0,3.0,5.0,False,4.0
364,31557720,Ingleses,Para 6 pessoas à 800 metros da Praia dos Ingleses!,2.0,2.0,,False,0.0
365,22349896,Ingleses,Apart próximo ao centrino e Praia dos Ingleses 2,1.0,1.0,5.0,False,21.0
366,31414733,Jurerê,Apartamento 2 quartos 400m da praia Jurere,2.0,1.0,5.0,False,5.0
367,22387989,Ingleses,Lindo Apartamento Ingleses a 250 metros da praia,2.0,2.0,4.0,False,6.0
368,22300168,Canasvieiras,Las terrazas,3.0,2.0,0.0,False,3.0
369,4624477,Canasvieiras,Comfy Apartament in Florianópolis,1.0,1.0,5.0,False,14.0
370,42382598,Ingleses,Residencial D Nair 2,2.0,1.0,,False,0.0
371,41703100,Ingleses,Apto em resort em frente a Praia dos Ingleses,1.0,1.0,,False,0.0
372,29283630,Canasvieiras,Residencial Canasbeach Apto 3 quartos,3.0,2.0,4.5,False,5.0
373,44460388,Ingleses,Apartamento de frente para o mar a 50 m da praia,2.0,2.0,,False,0.0
374,17991666,Canasvieiras,APTO na Praia de Canajure apenas 5 min de Jurerê,2.0,1.0,5.0,True,13.0
375,29256680,Jurerê,Kitnete Container (A) a 1600m do Mar de Jurerê,1.0,1.0,5.0,True,13.0
376,22866111,Canasvieiras,Apartamento em Florianopolis - Canasvieiras,2.0,2.0,,False,2.0
377,40682753,Lagoa da Conceição,Florianopolis - Lagoa da Conceição - Apto 101,2.0,2.0,5.0,False,6.0
378,6817683,Canasvieiras,Lindo Apê na praia de Canasvieiras,2.0,2.0,5.0,False,71.0
379,32584244,Ingleses,Holiday Florianópolis - 257B,1.0,1.0,,False,0.0
380,10041188,Centro,Apto 2 quartos vista pro mar no Centro (AC/WiFi),2.0,1.0,4.5,False,16.0
381,19641951,Canasvieiras,Excelente apto. cobertura con vista al mar,2.0,2.0,4.0,False,3.0
382,30924232,Canasvieiras,109 Apartamento no centrinho e próximo ao mar,1.0,1.0,5.0,True,3.0
383,44081071,Ingleses,Lindo apartamento na praia do Santinho,2.0,2.0,,False,0.0
384,16323152,Canasvieiras,Apartamento con saida a la Praia da Canasvieiras,4.0,4.0,5.0,False,10.0
385,31146693,Canasvieiras,10 metros do mar,1.0,1.0,,False,2.0
386,31182462,Ingleses,Holiday Florianópolis - 253B,1.0,1.0,,False,0.0
387,37717358,Ingleses,"Vivamar 203, 50m do mar Ingleses",2.0,2.0,,False,1.0
388,10408021,Jurerê,Apto de 1 quarto com ar condicionado na Av Buzios.,1.0,1.0,,True,2.0
389,15800696,Jurerê,Apto Jurerê Tradicional - Uma quadra da praia,2.0,1.0,5.0,False,23.0
390,15509634,Ingleses,"Apartamento de frente para o mar, pé na areia.",2.0,2.0,,False,0.0
391,29648398,Canasvieiras,"Depto precioso vista y salida al mar,Canasvieiras",2.0,3.0,,False,1.0
392,36598119,Jurerê,Suíte maravilhosa com vista resort Jurere ILC2301,1.0,1.0,5.0,True,15.0
393,34842364,Ingleses,Apto 2 quart próx mar Ingleses Norte Florianópolis,2.0,2.0,,False,0.0
394,39628774,Ingleses,Apartamento 2 Dormitórios - Ingleses (201),2.0,2.0,,False,0.0
395,30557593,Lagoa da Conceição,Studio completo em frente a Lagoa da Conceição #26,,1.0,5.0,False,16.0
396,13406481,Ingleses,Confortável e amplo apto para suas férias WiFi,2.0,2.0,,False,2.0
397,41529349,Canasvieiras,Cobertura a 60 metros do mar,2.0,2.0,,False,0.0
398,18566102,Canasvieiras,Canasvieiras - ap. com excelente vista para o mar,1.0,1.0,5.0,True,66.0
399,29792298,Ingleses,Ótima localização -150 metros da praia.,2.0,1.0,5.0,False,7.0
400,32673496,Canasvieiras,Apto 1 quarto Canasvieiras com ar 800m da praia!,1.0,1.0,5.0,False,18.0
401,40109308,Ingleses,Apartamento 2 dormitórios c/ar Wi-Fi - 2wc- AP 104,2.0,2.0,,False,2.0
402,29906412,Ingleses,ALUGO APTO PRAIA INGLESES FLORIANOPOLIS,1.0,1.0,5.0,False,6.0
403,41839493,Ingleses,"Ap 3D até 10 pes. Ingleses Norte SC, c/ piscina",3.0,2.0,,False,0.0
404,40227538,Jurerê,Cobertura de Luxo Resort Jurerê - ILC4502,2.0,2.0,,False,2.0
405,39935173,Canasvieiras,Luxuoso apartamento frente mar.,2.0,2.0,,False,0.0
406,43614149,Ingleses,Apto completo com vista para o mar Ingleses Sul,1.0,1.0,5.0,True,18.0
407,41310261,Centro,Apto ⭐️⭐️⭐️⭐️⭐️Confortável Centro Nobre Floripa GARAGEM,1.0,1.0,5.0,True,18.0
408,26438418,Canasvieiras,Apto novo de 1 dorm. a 60 mts da praia - 05,1.0,1.0,5.0,False,7.0
409,12725844,Canasvieiras,Posada CASAS AMARELAS  CANASVIEIRAS,2.0,1.0,,False,0.0
410,7592623,Ingleses,Ótimo apartamento próximo ao mar - Ingleses,2.0,2.0,,False,0.0
411,31621585,Canasvieiras,Sol de Canasvieiras,2.0,1.0,,False,0.0
412,35513154,Canasvieiras,À 30 metros da praia !,1.0,1.0,,False,1.0
413,31180934,Ingleses,Holiday Florianópolis - 157B,1.0,1.0,,False,0.0
414,16719222,Jurerê,Apartamento Luxo Climatizado Jurere Internacional,3.0,3.0,5.0,False,6.0
415,31040120,Canasvieiras,Apartamento Praia de Canasvieiras - Florianópolis,1.0,1.0,,False,0.0
416,22351752,Jurerê,"Conforto, Localização Privilegiada,Jurerê Internac",3.0,2.0,4.5,False,3.0
417,32644358,Ingleses,Residencial JB - AP 2,1.0,1.0,,False,1.0
418,4936246,Jurerê,"Apto ""clean"" - Jurerê Internacional",2.0,2.0,5.0,False,15.0
419,29991428,Jurerê,Cobertura Vila Chernes Jurere,2.0,2.0,,True,1.0
420,41646842,Canasvieiras,"Férias á 200 metros da praia, VAI PERDER???",2.0,1.0,5.0,False,4.0
421,27431116,Centro,Bem localizado e ensolarado / Floripa by foot.,2.0,3.0,5.0,True,6.0
422,16144440,Ingleses,apto nas gaivotas com 2 quartos,2.0,2.0,,False,0.0
423,30261034,Ingleses,Amplo apart a 50m do mar Ingleses - 2suítes+1dorm,3.0,3.0,4.5,False,5.0
424,22405425,Lagoa da Conceição,Lagoa Lofts 4,,1.0,5.0,True,23.0
425,8274547,Centro,Refúgio no Centro com terraço privativo ideal Home Office,2.0,2.0,5.0,True,30.0
426,27868266,Canasvieiras,"Apartamento confortavel, centro de canasvieiras",3.0,2.0,,False,2.0
427,30193968,Ingleses,"Ótimo apartamento ""pé na areia"" no Centrinho!",2.0,2.0,5.0,False,3.0
428,40302811,Ingleses,"Apartamento Vista mar, condomínio fechado",2.0,1.0,,False,0.0
429,14300520,Canasvieiras,Apto Canasvieiras,1.0,1.0,5.0,True,25.0
430,30117254,Canasvieiras,Apartamentos modernos - temporada 2020/2021 (03),2.0,1.0,5.0,True,13.0
431,20685961,Ingleses,"Apto TOP, melhor 3 dorm, praia Ingleses,Floripa SC",3.0,3.0,4.5,False,5.0
432,31231197,Ingleses,Apto para 4 pessoas (Adic + 2),2.0,2.0,,False,2.0
433,45274530,Centro,Flat em cond. com estrutura de Hotel 3.3,1.0,1.0,,False,0.0
434,16725105,Ingleses,Apartamento para alugar por temporada,1.0,1.0,4.5,False,30.0
435,40860084,Canasvieiras,Florianópolis praia de Canasvieiras p/ 2 pessoas.,1.0,1.0,,False,2.0
436,13047420,Lagoa da Conceição,Lindo Studio na Lagoa da Conceição - Florianópolis,1.0,1.0,5.0,False,70.0
437,22122574,Canasvieiras,"Apartamento Canasvieiras, 12% desc.partir 7 noites",2.0,1.0,5.0,False,13.0
438,21925409,Ingleses,Ótimo apartamento na região nobre dos Ingleses,4.0,5.0,,False,1.0
439,41097235,Jurerê,Lindo apartamento na praia de Jurerê.,1.0,1.0,5.0,False,26.0
440,38578579,Ingleses,Holiday Florianópolis - 156B,1.0,1.0,,False,0.0
441,45139203,Ingleses,"COBERTURA-ÁREA EXTERNA, JACUZZI AQUECIDA E PRIVADA",3.0,2.0,5.0,True,27.0
442,44201487,Ingleses,Loft maravilhosoooooooo,2.0,2.0,,False,0.0
443,31140923,Ingleses,Belo apartamento para curtir as férias em família - HD06F,2.0,2.0,,False,0.0
444,45561358,Ingleses,☀️ Apto varanda: frente mar e pé na areia Ingleses,1.0,1.0,5.0,True,16.0
445,35898895,Ingleses,Cobertura com vista para o Mar,2.0,2.0,,False,1.0
446,22699934,Canasvieiras,Residencial Zandomenico - Kitnet,1.0,1.0,5.0,False,5.0
447,30663879,Ingleses,"Apartamento no Condomínio 7 Mares, Praia Ingleses",3.0,2.0,5.0,True,16.0
448,24345781,Canasvieiras,Residencial Atoba Apto 203,1.0,1.0,4.5,False,3.0
449,30085559,Canasvieiras,Excepcional acomodação para as suas férias (01),2.0,1.0,,False,0.0
450,30282280,Canasvieiras,Apartamento c/ Wi-fi  em Canasvieiras - Floripa,1.0,1.0,,False,0.0
451,31174650,Canasvieiras,"Daux, 3 quartos com ar. Apartamento de luxo",3.0,2.0,,True,1.0
452,27637292,Lagoa da Conceição,Chalés Saint Germain 110,1.0,1.0,4.5,False,7.0
453,30851609,Ingleses,Paraiso Apart Hotel Frente a Praia,1.0,1.0,,False,0.0
454,31398209,Ingleses,Apto dois dormitórios prox. ao mar Ingleses,2.0,2.0,4.5,False,3.0
455,21252395,Jurerê,Stúdio Beira Mar - Hotel Jurerê Beach Village,1.0,1.0,5.0,True,47.0
456,45497367,Ingleses,"Apto para 06 pessoas, pé na areia",3.0,2.0,,False,0.0
457,34312088,Canasvieiras,Aluguel temp 19-20 Verao condominio frente al mar,1.0,1.0,,False,1.0
458,41195381,Ingleses,Apartamento,1.0,0.0,,False,1.0
459,38097505,Canasvieiras,APTO na Praia Canasvieiras com acesso a Piscina,1.0,1.0,,True,0.0
460,41533100,Ingleses,Apartamento Inteiro a 2 km da Praia,2.0,2.0,5.0,False,3.0
461,31086242,Ingleses,Alugo em FLORIANOPOLIS,1.0,1.0,,False,1.0
462,44321789,Ingleses,Maravilhosa experiência no centrinho dos ingleses,1.0,1.0,5.0,True,52.0
463,40155091,Centro,Apartamento  ao lado da Beira Mar Norte,2.0,2.0,,False,0.0
464,41467483,Ingleses,Floripa Condomínio RioJordão Standard 1 a 3 pax,1.0,1.0,5.0,True,3.0
465,24892902,Ingleses,Apartamento com vista para o mar.,1.0,1.0,4.5,False,8.0
466,23340683,Ingleses,Apartamento 03,2.0,1.0,5.0,False,4.0
467,40703887,Ingleses,Ap Completo nos Ingleses a 70 metros da praia 1,2.0,2.0,,False,2.0
468,41749030,Canasvieiras,Apartamento na Praia de Canasvieiras,2.0,3.0,,False,0.0
469,16361543,Lagoa da Conceição,Suíte PALMEIRA,1.0,1.0,,False,0.0
470,41127379,Ingleses,Apartamento de 1 quarto 50m da praia dos Ingleses,1.0,1.0,,False,2.0
471,37370899,Jurerê,"100m da praia, localização privilegiada em Jurerê",2.0,2.0,5.0,False,3.0
472,23598162,Ingleses,Ap em frente a praia dos ingleses,2.0,2.0,4.5,False,9.0
473,23771382,Lagoa da Conceição,"Cantinho da Gabi na Lagoa da Conceição, Nro 5",1.0,1.0,4.5,True,3.0
474,30108104,Canasvieiras,Lindo apartamento na praia de CANASVIEIRAS apt 106,1.0,1.0,,True,2.0
475,18375419,Canasvieiras,"Apto amplo e aconchegante, ótima localização.",1.0,1.0,5.0,True,18.0
476,30101697,Ingleses,Apartamento nos ingleses de frente para o mar,1.0,1.0,,False,1.0
477,30548539,Canasvieiras,COBERTURA CANASVIEIRAS/UMA QUADRA MAR/6PESSOAS/AR,2.0,1.0,4.5,False,3.0
478,16544642,Ingleses,Apt praia ingleses próx.ao mar,2.0,2.0,5.0,True,41.0
479,15010149,Ingleses,Loft incrível 50% off. Ingleses,1.0,1.0,4.5,False,25.0
480,21380288,Centro,Cobertura triplex na melhor localização de Floripa,2.0,4.0,,False,2.0
481,40936812,Ingleses,ALUGUEL BARATO PRAIA INGLESES,2.0,1.0,,False,1.0
482,21278988,Ingleses,Excepcional departamento al mar en Florianópolis,3.0,2.0,,False,1.0
483,41492941,Ingleses,Apto p/ 5 pessoas - Praia dos Ingleses/ Floripa,2.0,2.0,,False,0.0
484,23340520,Ingleses,"Area nobre dos ingleses, 70m praia",1.0,1.0,5.0,True,12.0
485,21814075,Ingleses,Apart. confortável 2 quartos na Praia dos Ingleses,2.0,2.0,,False,0.0
486,16672661,Canasvieiras,"Lindo, AP bem localizado Canasvieiras",1.0,1.0,4.5,False,26.0
487,31238969,Canasvieiras,Apartamentos Jurerê Rural - Apartamento 3,2.0,2.0,,False,0.0
488,23466945,Ingleses,Apto completo a 70m da praia,1.0,1.0,5.0,True,13.0
489,37828211,Canasvieiras,Desfrute Canasvieiras na Quadra da Praia,1.0,1.0,5.0,False,19.0
490,41830222,Ingleses,Apartamento: 50 metros do Mar Ingleses Norte,1.0,1.0,,False,1.0
491,7761524,Canasvieiras,Apartamento 301 / 01 quarto,1.0,1.0,,False,2.0
492,20691603,Ingleses,"Férias, verão em Ingleses praia beach!!!",2.0,2.0,5.0,False,4.0
493,41123208,Jurerê,"L'Essence Jurerê, churrasq, wi-fi 240Mb, 3 suites.",3.0,3.0,4.5,True,7.0
494,17075655,Canasvieiras,Apartamento ao Lado da Praia em Canasvieiras,2.0,2.0,5.0,False,8.0
495,43602204,Ingleses,"Lindo apartamento 3d, perto do mar. Completo",3.0,3.0,,False,0.0
496,9699677,Ingleses,Apt completo 3 quadras da praia - Ingleses,3.0,2.0,4.5,False,9.0
497,21109488,Ingleses,Curta suas férias próximo ao mar.,1.0,1.0,,False,2.0
498,10123371,Canasvieiras,Apart. P/ 6 pessoas perto do mar c/ ar no quarto.,1.0,1.0,4.0,False,13.0
499,33559043,Ingleses,Apartamento alto padrão a 50 metros do mar.,2.0,2.0,5.0,False,4.0
500,40690453,Ingleses,Apartamento 50 metros da praia com Vista pro Mar!,1.0,1.0,4.5,False,4.0
501,37553384,Ingleses,Apto nos Ingleses 1 dormitório,1.0,1.0,5.0,False,5.0
502,40378881,Ingleses,Pé na Areia na Rua das Gaivotas,2.0,2.0,5.0,False,12.0
503,42474136,Ingleses,"Apartamento Centrinho dos Ingleses, 50m da praia",2.0,1.0,,False,0.0
504,6108622,Ingleses,Apt Completo Praia dos Ingleses a 550m do Mar,2.0,2.0,5.0,False,16.0
505,19984906,Lagoa da Conceição,Duplex à beira da Lagoa da Conceição,2.0,2.0,5.0,True,125.0
506,40138062,Ingleses,Um verdadeiro paraíso,2.0,1.0,5.0,False,9.0
507,40094900,Canasvieiras,209 Galeao centro,1.0,1.0,,True,0.0
508,20730333,Ingleses,Apt 2D suite 400 m praia - Wifi - Ar Cond garagem,2.0,2.0,4.5,False,12.0
509,31182939,Jurerê,"Floripa Jurerê, pé na areia! Apto 01",1.0,1.0,5.0,True,10.0
510,30424760,Canasvieiras,Lindo aparamento na praia de CANASVIEIRAS apt 303,2.0,1.0,,True,2.0
511,17523132,Ingleses,Paraíso em Ingleses do Rio Vermelho - Floripa/SC,2.0,2.0,5.0,False,6.0
512,34116744,Ingleses,Apto em Floripa a 100 mts da praia dos ingleses,1.0,1.0,,False,0.0
513,26098096,Ingleses,PRAIA DOS INGLESES FLORIANÓPOLIS SC- APTO,2.0,2.0,,False,2.0
514,21518163,Canasvieiras,Residencial Martins,1.0,1.0,5.0,True,17.0
515,27274375,Canasvieiras,Alamandas 02 Dormitórios,2.0,1.0,,False,0.0
516,41176346,Ingleses,Apto à beira do mar  Ingleses - Florianopolis,1.0,1.0,,False,2.0
517,21495983,Ingleses,204 - aptos a 500 mts do mar,2.0,2.0,5.0,False,1.0
518,16951926,Canasvieiras,Ap completo na praia d canasvieiras,1.0,1.0,,False,0.0
519,40807119,Jurerê,Apto confortável em resort frente mar JBV259,1.0,1.0,5.0,False,20.0
520,29007224,Canasvieiras,Cobertura em Canasvieiras à 30 metros da praia,2.0,2.0,,False,0.0
521,39440880,Ingleses,Confortável Apartamento  na Praia dos Ingleses,2.0,2.0,,False,1.0
522,41581034,Ingleses,Duas palmeiras surf house,2.0,2.0,,False,0.0
523,22467035,Canasvieiras,Casa apartamento 2 Canasvieiras Florianopolis,2.0,1.0,5.0,True,14.0
